Ground-truth,Predictions,Prediction intensity,Max Prediction intensity,Min Prediction intensity
0,0,0.999992958654233,5.93334770202637,-5.93035650253296
0,0,0.999994189120329,6.24276828765869,-5.81300449371338
0,0,0.99996819788836,4.99856758117676,-5.3573784828186
0,0,0.999912368783271,4.71174383163452,-4.63054180145264
0,0,0.999999613359618,7.58880281448364,-7.17696762084961
0,0,0.999998705118148,7.00832271575928,-6.54876708984375
0,0,0.999999455908361,7.11530256271362,-7.30884504318237
0,0,0.999998482020683,7.00702333450317,-6.39110565185547
0,0,0.999995716961805,6.39588356018066,-5.9649600982666
0,0,0.999969397469666,5.34778165817261,-5.04661560058594
0,0,0.999999712109308,7.60955381393433,-7.45113086700439
0,0,0.999972175023588,5.40435171127319,-5.08519697189331
0,0,0.999999964655399,8.5711145401001,-8.58700561523438
0,0,0.999999177513089,7.09986972808838,-6.91106271743774
0,0,0.999999803856274,7.84195232391357,-7.60246562957764
0,0,0.999927683896499,5.01981735229492,-4.51457405090332
0,0,0.999999934559708,8.59284973144531,-7.94927787780762
0,0,0.999999033220729,7.04673290252686,-6.80256175994873
0,0,0.999999924643048,8.24086666107178,-8.16016292572022
0,0,0.999994104557645,6.2649712562561,-5.77635383605957
0,0,0.999993467317506,6.20417022705078,-5.73451614379883
0,0,0.999999981557395,9.07308864593506,-8.73551368713379
0,0,0.999975840571766,5.48901605606079,-5.14179563522339
0,0,0.999999820360713,7.96351671218872,-7.56879806518555
0,0,0.999981545364638,5.62572813034058,-5.27444839477539
0,0,0.999999693292559,7.48777437210083,-7.509596824646
0,0,0.99999988341948,8.20348262786865,-7.76120090484619
0,0,0.999999892839885,8.00043106079102,-8.04851055145264
0,0,0.999999988543974,9.23555660247803,-9.04919338226318
0,0,0.999993666886575,6.16444396972656,-5.80526828765869
0,0,0.99999973543934,7.76283931732178,-7.38235569000244
0,0,0.999979865343442,5.52739763259888,-5.2856502532959
0,0,0.999999753630945,7.63293218612671,-7.58350276947022
0,0,0.99993391761395,4.86222362518311,-4.76231861114502
0,0,0.999104703461775,3.69465637207031,-3.32280349731445
0,0,0.999996958930007,6.52289915084839,-6.18039894104004
0,0,0.99999980262825,7.91690635681152,-7.52127027511597
0,0,0.999997087673293,6.47550106048584,-6.2710542678833
0,0,0.99997605509222,5.63424968719482,-5.00548124313355
0,0,0.99999968408355,7.53321647644043,-7.43457126617432
0,0,0.999999934926761,8.29689311981201,-8.25085926055908
0,0,0.999999540308178,7.6525354385376,-6.94017362594605
0,0,0.999344458472858,3.84687232971191,-3.48252081871033
0,0,0.999885882946767,4.5246696472168,-4.55350208282471
0,0,0.999894222863188,4.73747825622559,-4.41659212112427
0,0,0.999593291023591,3.86905241012573,-3.93795347213745
0,0,0.999992453932982,6.05439376831055,-5.74008274078369
0,0,0.9995945458471,3.94233703613281,-3.867760181427
0,0,0.999996104697048,6.27216911315918,-6.18356609344482
0,0,0.999999552538834,7.5505838394165,-7.069091796875
