Ground-truth,Predictions,Prediction intensity,Max Prediction intensity,Min Prediction intensity
0,0,0.996500844702923,2.71187329292297,-2.93985509872437
0,0,0.999581890835532,4.25976324081421,-3.51958656311035
0,0,0.999834761686932,4.81370496749878,-3.89425158500671
0,0,0.995933802519944,2.98894190788269,-2.51203060150146
0,0,0.998078810518521,3.17415380477905,-3.07873392105103
0,0,0.999881208516327,5.0126223564148,-4.02539968490601
0,0,0.999897291324574,5.11748695373535,-4.06602430343628
0,0,0.996058286789231,3.11982774734497,-2.41236257553101
0,0,0.999616446034343,4.19757890701294,-3.66806769371033
0,0,0.999830820850346,4.82101154327393,-3.86337161064148
0,0,0.999344105699156,3.88227558135986,-3.44657921791077
0,0,0.997344833205854,3.10373067855835,-2.82485842704773
0,0,0.999758989973974,4.55641603469849,-3.77401494979858
0,0,0.997069362416915,2.83786702156067,-2.99173331260681
0,0,0.932100400313144,1.42319488525391,-1.19621551036835
0,0,0.999748520563781,4.34582948684692,-3.94206833839417
0,0,0.999591265349336,3.80274486541748,-3.99929070472717
0,0,0.999896303576254,5.03356647491455,-4.14037275314331
0,0,0.996779679936542,3.15495634078979,-2.58009266853333
0,0,0.998382072349354,3.52763390541077,-2.8973560333252
0,0,0.999661557640333,4.44491481781006,-3.54590344429016
0,0,0.999840304371081,4.57681131362915,-4.16526985168457
0,0,0.999517340199541,4.13047409057617,-3.50524163246155
0,0,0.999406113421949,4.02434539794922,-3.4038827419281
0,0,0.999860505156394,4.95730590820313,-3.92003750801086
0,0,0.999790109857515,4.58778858184814,-3.8809278011322
0,0,0.999256400248255,3.81309390068054,-3.3901698589325
0,0,0.995102712110318,2.69937229156494,-2.61479210853577
0,0,0.994216682325585,2.55029726028442,-2.59668040275574
0,0,0.999514630587172,3.73567748069763,-3.89443731307983
0,0,0.971453557433775,1.71146142482758,-1.81579971313477
0,0,0.999869394010492,5.00125217437744,-3.94194269180298
0,0,0.999900245340225,4.99228668212891,-4.22041034698486
0,0,0.993485259349369,2.53910851478577,-2.48804330825806
0,0,0.999820268210295,4.7793173789978,-3.84454774856567
0,0,0.999337529905438,3.87460660934448,-3.44426584243774
0,0,0.997453102158041,3.07712554931641,-2.89320349693298
0,0,0.999485210013127,4.08324956893921,-3.48798704147339
0,0,0.999625777145208,4.22967290878296,-3.66061186790466
0,0,0.999709949783429,4.47570562362671,-3.66946077346802
0,0,0.999635114555706,4.34954261779785,-3.5660195350647
0,0,0.999309300240267,4.14071989059448,-3.13639450073242
0,0,0.999816391766628,4.62572431564331,-3.97679829597473
0,0,0.999619243939117,4.28796100616455,-3.58500981330872
0,0,0.999411316595948,4.12622404098511,-3.31080913543701
0,0,0.997625067185008,2.96011471748352,-3.08029365539551
0,0,0.999394279147205,3.99983763694763,-3.40864777565002
0,0,0.977552415933318,2.35875940322876,-1.41510951519012
0,0,0.999804288121155,4.69097089767456,-3.84770035743713
0,0,0.9999064895408,5.09649276733398,-4.18085098266602
0,0,0.987451469890146,2.40060830116272,-1.96491551399231
0,0,0.999745579882131,4.28599262237549,-3.9902765750885
0,0,0.998427218830614,3.19723129272461,-3.25610446929932
0,0,0.95880062036084,1.7564651966095,-1.39079475402832
0,0,0.99948698703849,4.06162595748901,-3.51307034492493
0,0,0.99437199028495,2.70201992988586,-2.47233557701111
0,0,0.978850253891845,2.32260966300964,-1.51214110851288
0,0,0.998561035526055,3.35857319831848,-3.18381834030151
0,0,0.99982108312979,4.85116529464722,-3.77724504470825
0,0,0.998601768269679,3.56077170372009,-3.0103759765625
0,0,0.998889392962732,3.52882266044617,-3.27291464805603
0,0,0.988493806253993,2.54719948768616,-1.90609741210938
0,0,0.924628347703005,1.21627247333527,-1.2906881570816
0,0,0.999785857640369,4.57612133026123,-3.87253403663635
0,0,0.998837528364524,3.70000433921814,-3.05603933334351
0,0,0.998516691483552,3.42755675315857,-3.08443903923035
0,1,0.945289234131433,2.09287357330322,-0.756556868553162
0,0,0.985097315426733,2.30370235443115,-1.88749670982361
0,0,0.996739978518842,2.98299217224121,-2.73976397514343
0,0,0.999950607415282,5.34958600997925,-4.56607484817505
0,0,0.999734239841022,4.59166812896729,-3.64098238945007
0,1,0.663868568495399,0.764053523540497,0.083471581339836
0,0,0.999792343045134,4.69428777694702,-3.78512763977051
0,0,0.994412685293495,2.58843946456909,-2.59321403503418
0,0,0.998307905712897,3.53721308708191,-2.84288167953491
0,0,0.999717848063804,4.45534801483154,-3.7174346446991
0,0,0.999881537294145,4.97520303726196,-4.06559085845947
0,0,0.999549185229858,4.00090789794922,-3.70309519767761
0,0,0.996552351562066,3.20789813995361,-2.45871114730835
0,0,0.999467402910454,4.10151815414429,-3.43569445610046
0,0,0.998091773992176,3.15882062911987,-3.1008505821228
0,0,0.999604319960442,4.25398349761963,-3.58052539825439
0,0,0.993689415980343,2.79289293289185,-2.26630353927612
0,0,0.999890684014693,4.94114542007446,-4.18001317977905
0,0,0.999762277188834,4.54226016998291,-3.8019073009491
0,0,0.999568123201344,4.29086875915527,-3.4560694694519
0,0,0.999838704854522,4.79624462127686,-3.93586874008179
0,1,0.649052565210967,0.975028395652771,0.360151141881943
0,0,0.998203734998042,3.24810290336609,-3.07214498519897
0,0,0.999862085128174,4.89899349212647,-3.98974251747131
0,0,0.976853517118471,2.02524518966675,-1.7172486782074
0,0,0.999792522747701,4.68097543716431,-3.79930591583252
0,0,0.981978306537305,2.33873462677002,-1.6592583656311
0,0,0.999585916261308,4.15808963775635,-3.63093852996826
0,0,0.999844853283638,4.45945262908936,-4.31153154373169
0,0,0.999577092400032,4.28519296646118,-3.48274087905884
0,0,0.999453985623226,3.98804688453674,-3.52427220344543
0,0,0.9999019562389,5.18449544906616,-4.04550313949585
0,0,0.99812141090335,3.40326023101807,-2.87209367752075
0,0,0.999819685278411,4.80715227127075,-3.81347417831421
0,0,0.999705804529917,4.4459662437439,-3.68500566482544
0,0,0.999744130647312,4.40211820602417,-3.86846947669983
0,0,0.996251302371648,2.80701589584351,-2.77557516098022
0,0,0.867512504477713,1.3816784620285,-0.497463196516037
0,0,0.999864004062447,4.75050687789917,-4.15224266052246
0,0,0.999894804818382,5.00045728683472,-4.15913057327271
0,0,0.999867992011032,4.81832027435303,-4.11419582366943
0,0,0.999649328810015,4.23637866973877,-3.71893215179443
0,0,0.9997560311145,4.61187314987183,-3.70635271072388
0,0,0.990249948931471,2.6606011390686,-1.96008372306824
0,0,0.999822256265068,4.79199409484863,-3.8429958820343
0,0,0.999882422132861,4.90617942810059,-4.14211273193359
0,0,0.999882757390811,4.87868547439575,-4.17246246337891
0,0,0.999860084631656,4.93693685531616,-3.93739604949951
0,0,0.999598639878481,4.34400033950806,-3.47624969482422
0,0,0.999393516907065,3.80484199523926,-3.6023850440979
0,0,0.963059652457649,1.55855524539948,-1.7022557258606
0,0,0.999877963384902,4.79073429107666,-4.22033309936523
0,0,0.982177919835441,2.20082902908325,-1.80850529670715
0,0,0.999421186696064,3.76821756362915,-3.68573403358459
0,0,0.920685438256746,1.48938417434692,-0.962312519550324
0,0,0.998578431172023,3.49602055549622,-3.05855107307434
0,0,0.811428950833344,1.00742936134338,-0.451892614364624
0,1,0.820369469890348,1.33939719200134,-0.179455488920212
0,0,0.999744073860814,4.53288841247559,-3.73747730255127
0,0,0.999861814647811,4.86883640289307,-4.01794004440308
0,0,0.998436475660495,3.43690085411072,-3.02234721183777
0,0,0.998752151488216,3.46365833282471,-3.22142744064331
0,0,0.996052188257614,3.05489659309387,-2.47574162483215
0,0,0.999732670088258,4.3604884147644,-3.86627125740051
0,0,0.99986238441051,4.51286697387695,-4.37804174423218
0,0,0.999779528382304,4.51538848876953,-3.904132604599
0,0,0.995341325942556,2.75425672531128,-2.61009812355041
0,0,0.999409993202918,4.0157036781311,-3.41908264160156
0,0,0.952291074515478,1.52580082416534,-1.4679514169693
0,0,0.999900195197297,4.95779895782471,-4.25439548492432
0,0,0.999633628633987,4.38610649108887,-3.52539014816284
0,0,0.994206895643505,2.65210700035095,-2.49317002296448
0,0,0.974931430644837,1.93607461452484,-1.72467768192291
0,0,0.999466537674615,3.97170281410217,-3.56388568878174
0,0,0.998147104202649,3.28785634040833,-3.00129461288452
0,0,0.999575463891824,4.12406778335571,-3.64002108573914
0,0,0.998243916699581,3.39458084106445,-2.94833087921143
0,0,0.999614210941814,3.96197509765625,-3.89785885810852
0,0,0.98315036093565,2.17367792129517,-1.8927549123764
0,0,0.9996234074355,4.36124610900879,-3.52272391319275
0,0,0.999650219863112,4.03296804428101,-3.92488789558411
0,0,0.999739658161688,4.59638595581055,-3.65686869621277
0,0,0.999199974518475,3.78992223739624,-3.34014439582825
0,0,0.999726200677269,4.52266311645508,-3.68017816543579
0,0,0.999234246103481,3.78816413879395,-3.38571953773499
0,0,0.987485526679759,2.39766693115234,-1.97060906887054
0,0,0.999389211518986,3.66174006462097,-3.73840880393982
0,0,0.999639907127731,4.29658222198486,-3.63220620155334
0,0,0.995319902553866,2.58219337463379,-2.77755188941956
0,0,0.99466085428982,2.49813556671143,-2.72920060157776
